enrollment_id,student_id,course_id,enrollment_date,status
10567,9500,50,2024-08-30,Dropped
10568,382,285,2024-03-01,Completed
10569,6705,257,2021-11-26,Completed
10570,2657,234,2022-04-17,Completed
10571,3533,118,2021-11-22,Completed
10572,9929,121,2025-01-31,Dropped
10573,3184,53,2024-12-11,Dropped
10574,9143,205,2024-08-31,Active
10575,1881,296,2021-08-26,Dropped
10576,4063,63,2021-07-19,Dropped
10577,5024,282,2022-12-07,Completed
10578,9331,139,2022-09-26,Completed
10579,864,67,2023-08-16,Dropped
10580,1216,181,2024-12-14,Dropped
10581,4869,287,2021-03-17,Dropped
10582,8966,27,2025-01-08,Completed
10583,6754,44,2022-11-26,Active
10584,9515,84,2022-03-02,Active
10585,4294,155,2024-09-15,Active
10586,6976,252,2021-10-19,Completed
10587,3603,34,2023-06-29,Active
10588,2958,225,2022-08-30,Dropped
10589,5115,225,2021-06-22,Dropped
10590,4431,182,2023-05-06,Dropped
10591,2596,292,2023-11-05,Completed
10592,7058,113,2023-06-13,Active
10593,6914,209,2022-02-02,Active
10594,6004,261,2023-04-05,Completed
10595,5036,164,2025-01-28,Dropped
10596,5815,9,2023-07-17,Dropped
10597,5432,46,2022-10-14,Active
10598,5649,102,2023-05-11,Active
10599,1616,9,2022-09-09,Active
10600,9128,147,2021-01-23,Completed
10601,6572,161,2022-07-20,Completed
10602,5152,12,2022-10-13,Active
10603,8896,204,2023-01-31,Dropped
10604,1167,127,2021-10-06,Completed
10605,8412,140,2024-10-24,Completed
10606,2225,101,2021-02-17,Dropped
10607,3455,6,2023-02-20,Dropped
10608,62,82,2023-06-07,Dropped
10609,4352,9,2024-08-08,Completed
10610,706,151,2024-03-02,Completed
10611,5595,21,2023-03-10,Completed
10612,6235,60,2024-03-10,Dropped
10613,1972,15,2021-07-03,Completed
10614,9193,92,2022-03-19,Active
10615,4181,249,2021-10-14,Active
10616,4279,93,2021-12-06,Completed
10617,5671,117,2021-07-13,Completed
10618,5825,279,2021-08-22,Completed
10619,3391,70,2021-09-20,Active
10620,1500,182,2022-04-20,Active
10621,5679,129,2022-04-22,Dropped
10622,9449,165,2024-01-03,Dropped
10623,1581,143,2023-02-06,Active
10624,9471,123,2021-10-10,Completed
10625,1042,139,2024-09-15,Dropped
10626,2752,126,2023-04-15,Active
10627,1846,9,2024-01-09,Dropped
10628,101,282,2024-08-12,Dropped
10629,16,295,2023-07-15,Active
10630,1319,200,2024-10-06,Active
10631,4888,38,2021-07-26,Completed
10632,2649,173,2021-06-13,Completed
10633,667,60,2024-06-17,Dropped
10634,2648,24,2021-06-02,Active
10635,8770,122,2021-07-05,Completed
10636,6348,43,2023-04-22,Dropped
10637,374,241,2021-04-25,Active
10638,3084,291,2023-09-05,Dropped
10639,5547,185,2021-06-06,Active
10640,6184,189,2021-06-13,Active
10641,3007,278,2023-05-01,Active
10642,1841,57,2024-10-23,Active
10643,4550,174,2023-05-25,Completed
10644,8848,3,2023-10-23,Dropped
10645,8943,6,2024-11-07,Active
10646,3022,88,2021-10-02,Dropped
10647,880,32,2023-03-02,Dropped
10648,8703,247,2022-08-03,Dropped
10649,9396,161,2024-08-10,Dropped
10650,1450,299,2022-01-12,Completed
10651,2462,135,2024-09-13,Active
10652,7854,231,2023-04-25,Dropped
10653,3878,27,2022-06-30,Completed
10654,9146,191,2022-12-27,Dropped
10655,5016,27,2022-08-06,Dropped
10656,7179,148,2025-01-28,Completed
10657,4667,36,2024-02-21,Completed
10658,1964,272,2024-04-14,Active
10659,4052,156,2022-08-17,Completed
10660,1129,39,2023-11-04,Dropped
10661,4637,195,2022-12-08,Active
10662,3194,41,2024-12-18,Dropped
10663,6924,62,2023-11-13,Active
10664,3782,215,2023-04-07,Completed
10665,4771,203,2021-12-27,Active
10666,9026,218,2024-09-09,Completed
10667,5392,189,2023-09-15,Dropped
10668,5789,241,2023-08-01,Active
10669,7247,36,2024-03-15,Active
10670,2344,24,2022-08-24,Active
10671,5650,226,2021-05-01,Active
10672,2526,192,2024-06-30,Dropped
10673,4429,86,2025-01-02,Completed
10674,9581,298,2021-04-15,Dropped
10675,1265,101,2021-01-18,Completed
10676,769,10,2024-08-15,Completed
10677,7491,206,2022-02-09,Completed
10678,5711,231,2022-05-17,Dropped
10679,2038,205,2025-01-21,Dropped
10680,3711,198,2022-04-10,Active
10681,5646,35,2022-07-07,Active
10682,5666,188,2022-06-08,Dropped
10683,9925,89,2024-12-16,Dropped
10684,7731,161,2025-01-18,Dropped
10685,3210,117,2023-09-07,Active
10686,168,16,2023-02-03,Active
10687,9857,221,2022-01-20,Dropped
10688,3966,264,2024-02-25,Active
10689,6602,95,2022-05-01,Completed
10690,3881,188,2023-10-22,Completed
10691,2720,169,2021-03-14,Active
10692,6718,204,2021-10-13,Dropped
10693,4557,191,2022-02-04,Active
10694,8308,211,2024-12-07,Completed
10695,4767,172,2024-04-21,Active
10696,5140,264,2021-12-04,Active
10697,3444,249,2022-02-27,Active
10698,8091,271,2022-06-01,Completed
10699,1368,38,2023-10-31,Active
10700,3826,161,2022-07-30,Active
10701,1461,249,2024-10-13,Dropped
10702,9546,134,2024-09-27,Dropped
10703,886,244,2024-10-28,Completed
10704,2897,236,2021-02-11,Completed
10705,3689,225,2024-11-11,Completed
10706,6789,62,2023-01-17,Dropped
10707,565,33,2022-01-25,Active
10708,5558,77,2024-07-03,Dropped
10709,7233,154,2023-04-12,Dropped
10710,1611,197,2024-07-08,Dropped
10711,2076,50,2022-01-13,Active
10712,6082,64,2021-08-15,Completed
10713,7900,152,2024-12-24,Dropped
10714,2187,217,2023-12-15,Completed
10715,8076,223,2024-03-20,Dropped
10716,5424,172,2022-11-07,Active
10717,2065,2,2024-08-09,Dropped
10718,6614,263,2024-09-13,Active
10719,3630,14,2022-04-11,Dropped
10720,9091,298,2022-05-27,Active
10721,5075,196,2024-01-29,Active
10722,1640,96,2024-07-27,Dropped
10723,8659,90,2021-05-03,Completed
10724,8176,6,2024-10-04,Dropped
10725,1281,252,2023-01-27,Dropped
10726,1382,56,2022-01-08,Completed
10727,4424,162,2024-07-10,Dropped
10728,6374,188,2024-01-21,Completed
10729,8867,12,2022-07-29,Completed
10730,3683,118,2023-04-29,Active
10731,2318,80,2024-05-20,Active
10732,1367,230,2021-09-19,Active
10733,5465,159,2021-06-16,Completed
10734,3713,44,2021-12-04,Active
10735,3268,211,2021-12-18,Dropped
10736,9972,225,2024-03-16,Active
10737,5629,233,2025-01-23,Dropped
10738,5332,21,2021-09-29,Dropped
10739,8414,57,2021-11-19,Completed
10740,4954,213,2022-03-17,Dropped
10741,7837,299,2023-06-18,Dropped
10742,1826,135,2021-09-17,Completed
10743,8038,218,2023-03-12,Dropped
10744,3271,23,2022-07-20,Completed
10745,4454,219,2021-08-04,Completed
10746,5871,1,2025-02-01,Completed
10747,8030,297,2024-05-24,Dropped
10748,14,28,2023-05-05,Dropped
10749,8051,127,2021-12-23,Active
10750,9474,66,2024-09-16,Completed
10751,169,115,2023-02-12,Active
10752,3588,215,2022-02-22,Completed
10753,9745,163,2024-03-22,Completed
10754,1701,83,2024-12-02,Completed
10755,7372,141,2023-10-25,Active
10756,4450,220,2022-03-02,Completed
10757,1555,296,2023-02-20,Active
10758,389,286,2023-03-12,Active
10759,9905,14,2021-11-28,Completed
10760,9133,30,2023-02-20,Active
10761,8880,229,2021-05-22,Dropped
10762,6859,298,2023-09-10,Dropped
10763,4639,232,2021-10-25,Completed
10764,9383,189,2021-10-25,Active
10765,7663,255,2022-02-03,Completed
10766,6604,287,2024-01-02,Completed
10767,9992,68,2024-11-19,Completed
10768,5243,120,2024-08-17,Completed
10769,2023,120,2022-04-26,Active
10770,9488,154,2022-06-11,Active
10771,7037,288,2023-08-21,Dropped
10772,9354,183,2023-09-22,Active
10773,6994,291,2024-09-02,Active
10774,7052,285,2022-07-06,Dropped
10775,8140,56,2022-08-12,Dropped
10776,6077,148,2021-07-12,Active
10777,7387,137,2022-12-21,Dropped
10778,9051,91,2024-11-02,Active
10779,8351,180,2024-04-29,Completed
10780,1306,63,2021-10-30,Active
10781,6852,156,2023-10-26,Active
10782,1516,270,2021-12-07,Active
10783,6239,91,2022-08-08,Dropped
10784,3815,122,2024-07-06,Active
10785,3472,160,2021-12-30,Dropped
10786,9752,95,2022-10-30,Completed
10787,4223,272,2021-07-23,Completed
10788,4005,82,2022-06-27,Active
10789,6740,266,2023-08-08,Active
10790,9730,135,2024-05-08,Active
10791,3556,152,2024-04-14,Completed
10792,8280,66,2023-05-17,Active
10793,9604,61,2022-07-11,Active
10794,6065,215,2022-09-23,Completed
10795,5041,299,2021-09-04,Completed
10796,7371,252,2023-01-04,Active
10797,9874,78,2022-01-05,Completed
10798,3797,118,2021-01-14,Active
10799,3069,196,2022-03-28,Dropped
10800,7543,174,2025-02-05,Completed
10801,5935,67,2024-04-08,Completed
10802,8096,278,2025-02-08,Completed
10803,7357,22,2022-12-05,Active
10804,1796,14,2021-05-27,Dropped
10805,5089,164,2023-03-29,Active
10806,1303,126,2022-01-27,Dropped
10807,4156,100,2023-07-25,Completed
10808,6054,7,2024-05-28,Completed
10809,2458,299,2022-07-03,Active
10810,9467,134,2021-10-22,Completed
10811,2605,51,2024-06-01,Completed
10812,924,161,2022-04-05,Dropped
10813,991,137,2024-05-02,Active
10814,1360,179,2025-01-10,Dropped
10815,3826,166,2024-07-31,Dropped
10816,9717,140,2024-10-13,Completed
10817,8094,68,2021-11-01,Completed
10818,1136,256,2021-07-27,Active
10819,8711,219,2022-12-14,Dropped
10820,7602,71,2023-10-21,Completed
10821,9177,174,2023-07-09,Completed
10822,7717,180,2022-08-19,Dropped
10823,2811,279,2022-10-29,Dropped
10824,6982,21,2021-09-25,Completed
10825,2656,264,2023-05-24,Completed
10826,6910,13,2021-05-15,Completed
10827,415,222,2024-05-22,Completed
10828,8705,206,2021-10-12,Dropped
10829,7404,178,2021-02-20,Completed
10830,2673,38,2024-08-17,Completed
10831,597,83,2021-03-21,Completed
10832,5890,58,2021-07-04,Dropped
10833,5047,103,2023-07-07,Active
10834,9922,79,2024-03-31,Completed
10835,8653,84,2022-08-25,Active
10836,5942,135,2024-12-08,Completed
10837,9835,240,2022-08-11,Completed
10838,1021,287,2021-11-02,Completed
10839,9531,183,2024-11-19,Completed
10840,255,254,2021-11-18,Active
10841,1183,96,2022-06-05,Completed
10842,8753,250,2024-07-21,Dropped
10843,3263,221,2023-10-16,Dropped
10844,7073,207,2021-02-09,Dropped
10845,2342,208,2024-12-14,Active
10846,3059,156,2023-11-09,Dropped
10847,2623,184,2021-04-20,Active
10848,4397,236,2023-12-11,Dropped
10849,1654,106,2024-05-27,Active
10850,3832,126,2022-01-03,Dropped
10851,666,116,2023-09-13,Dropped
10852,31,175,2023-10-05,Active
10853,7013,99,2022-10-18,Completed
10854,9971,224,2023-12-23,Completed
10855,6498,190,2021-10-18,Completed
10856,356,136,2021-02-02,Completed
10857,2064,109,2024-05-20,Active
10858,2619,217,2022-10-28,Dropped
10859,3364,200,2022-11-29,Completed
10860,7715,139,2023-01-14,Dropped
10861,5322,224,2022-05-08,Completed
10862,1207,199,2024-11-19,Completed
10863,4171,65,2021-10-09,Dropped
10864,293,126,2021-08-22,Active
10865,8789,7,2021-01-18,Active
10866,8566,180,2022-05-03,Active
10867,361,144,2023-04-25,Dropped
10868,9100,88,2024-09-21,Completed
10869,8066,196,2021-12-13,Dropped
10870,9393,35,2023-06-23,Dropped
10871,7995,147,2022-02-05,Dropped
10872,6807,209,2021-12-14,Completed
10873,2465,145,2024-02-13,Active
10874,2344,3,2021-07-11,Completed
10875,5196,293,2024-10-14,Dropped
10876,4971,241,2023-01-26,Active
10877,528,258,2022-08-04,Completed
10878,2956,176,2024-02-12,Active
10879,1665,31,2021-06-07,Completed
10880,533,39,2022-09-25,Dropped
10881,2534,97,2024-07-06,Completed
10882,3918,39,2025-01-06,Dropped
10883,3543,233,2021-04-29,Active
10884,4337,138,2025-01-16,Completed
10885,3913,208,2023-09-05,Dropped
10886,7891,223,2025-01-13,Active
10887,5499,75,2024-01-11,Dropped
10888,1680,205,2021-10-26,Active
10889,515,126,2023-08-13,Dropped
10890,7248,159,2021-10-29,Completed
10891,8580,125,2024-06-13,Dropped
10892,9909,227,2021-01-27,Completed
10893,3149,260,2024-07-16,Dropped
10894,6004,295,2024-11-08,Completed
10895,193,207,2022-05-03,Dropped
10896,2977,264,2022-07-18,Dropped
10897,265,216,2021-10-21,Completed
10898,1853,178,2024-01-11,Completed
10899,8106,193,2023-04-19,Completed
10900,6599,166,2022-10-24,Completed
10901,4821,53,2024-10-05,Active
10902,703,21,2024-01-09,Completed
10903,6504,18,2022-09-04,Dropped
10904,5497,144,2022-08-09,Completed
10905,7716,273,2021-10-02,Active
10906,7994,138,2021-07-02,Active
10907,3097,174,2023-10-02,Dropped
10908,7131,250,2022-02-19,Completed
10909,3958,243,2022-01-25,Dropped
10910,9294,113,2022-11-10,Dropped
10911,5649,161,2022-06-29,Dropped
10912,4305,208,2021-04-07,Active
10913,2131,26,2022-09-23,Completed
10914,4012,29,2022-08-05,Active
10915,3428,30,2022-10-22,Active
10916,6900,298,2021-10-24,Active
10917,167,9,2022-01-17,Completed
10918,9114,74,2021-12-02,Active
10919,5185,87,2023-08-04,Active
10920,1197,10,2023-12-07,Active
10921,6076,187,2024-02-06,Completed
10922,6853,38,2022-09-08,Active
10923,1370,160,2023-09-28,Completed
10924,662,153,2021-11-29,Dropped
10925,6897,61,2021-03-18,Active
10926,4361,58,2024-04-05,Active
10927,8885,171,2021-01-25,Dropped
10928,5242,50,2021-01-08,Active
10929,8860,36,2022-04-03,Dropped
10930,3461,200,2025-02-02,Dropped
10931,5312,54,2022-04-03,Active
10932,8867,135,2021-12-20,Dropped
10933,5295,204,2024-10-19,Active
10934,9120,299,2021-07-24,Dropped
10935,1669,218,2024-09-28,Dropped
10936,4307,91,2023-02-23,Active
10937,7117,70,2022-12-14,Active
10938,7966,251,2023-04-15,Dropped
10939,8410,246,2021-05-02,Dropped
10940,3962,210,2024-03-06,Completed
10941,628,146,2021-12-01,Completed
10942,4570,135,2023-04-03,Dropped
10943,912,274,2024-07-26,Dropped
10944,8500,259,2023-08-28,Completed
10945,7691,208,2022-01-16,Completed
10946,7898,148,2024-11-01,Active
10947,5635,146,2021-03-03,Completed
10948,1339,115,2024-02-01,Completed
10949,3312,6,2021-05-07,Active
10950,7824,123,2021-09-03,Active
10951,7897,274,2023-06-16,Dropped
10952,38,32,2024-03-24,Active
10953,411,207,2021-04-25,Active
10954,8395,96,2022-11-17,Dropped
10955,1823,147,2021-03-15,Active
10956,6212,157,2024-12-02,Dropped
10957,1063,255,2023-11-22,Completed
10958,5858,175,2022-04-09,Completed
10959,8001,11,2022-09-09,Active
10960,1406,167,2021-12-08,Active
10961,139,8,2021-07-07,Active
10962,9689,20,2023-10-08,Dropped
10963,1273,126,2024-03-08,Completed
10964,6090,19,2024-12-24,Active
10965,7940,200,2022-03-15,Active
10966,8247,285,2021-11-04,Dropped
10967,3007,151,2023-05-26,Active
10968,7430,121,2022-07-05,Dropped
10969,103,297,2022-06-25,Dropped
10970,665,300,2022-11-29,Completed
10971,1652,231,2021-03-26,Active
10972,9593,237,2022-03-19,Completed
10973,9622,69,2025-02-05,Completed
10974,7883,158,2024-01-17,Dropped
10975,3431,251,2023-11-02,Active
10976,1883,68,2024-07-07,Active
10977,1067,286,2022-10-13,Active
10978,3445,181,2024-07-12,Active
10979,4613,182,2021-12-26,Dropped
10980,5968,110,2022-12-22,Dropped
10981,2423,26,2024-05-21,Dropped
10982,7266,181,2021-05-24,Dropped
10983,6202,144,2021-09-13,Dropped
10984,171,78,2021-06-29,Active
10985,3495,81,2022-12-17,Dropped
10986,3748,219,2022-09-23,Completed
10987,2103,170,2021-07-17,Active
10988,1520,82,2022-08-13,Completed
10989,8596,245,2023-04-19,Completed
10990,7701,129,2021-06-16,Dropped
10991,7805,262,2021-07-30,Completed
10992,1712,274,2023-11-18,Completed
10993,7477,177,2023-07-10,Completed
10994,6831,93,2024-10-03,Active
10995,8811,241,2022-10-17,Dropped
10996,8321,201,2022-09-03,Completed
10997,7009,40,2024-10-18,Active
10998,953,284,2023-10-05,Completed
10999,8455,128,2021-10-23,Dropped
11000,298,293,2023-02-17,Active
11001,6361,7,2023-08-05,Dropped
11002,4988,117,2023-12-06,Completed
11003,6486,277,2021-08-09,Active
11004,8831,94,2023-02-05,Dropped
11005,691,54,2023-06-17,Completed
11006,5679,276,2021-06-16,Dropped
11007,512,111,2024-12-29,Active
11008,7432,139,2021-02-28,Dropped
11009,8973,175,2024-04-22,Completed
11010,7492,92,2023-03-19,Active
11011,1345,74,2023-12-04,Dropped
11012,1621,177,2024-05-04,Dropped
11013,9104,40,2021-09-02,Dropped
11014,6337,176,2023-12-28,Dropped
11015,4333,181,2023-02-26,Dropped
11016,2520,97,2021-08-02,Active
11017,1815,275,2024-04-13,Dropped
11018,1087,148,2024-08-16,Completed
11019,8622,279,2024-08-23,Completed
11020,9117,157,2021-10-30,Active
11021,9590,115,2021-10-20,Active
11022,2314,8,2023-08-15,Completed
11023,1503,128,2021-01-08,Completed
11024,7811,31,2021-06-25,Active
11025,2911,44,2024-09-11,Completed
11026,8708,54,2022-09-19,Completed
11027,3438,137,2023-04-22,Active
11028,9883,122,2021-01-08,Active
11029,6075,121,2021-11-11,Active
11030,6955,243,2021-07-08,Dropped
11031,6588,193,2022-05-27,Active
11032,9271,145,2024-10-11,Completed
11033,6757,69,2024-01-02,Dropped
11034,7579,266,2021-07-25,Dropped
11035,3354,69,2023-08-05,Active
11036,4870,269,2021-06-07,Dropped
11037,879,80,2023-01-26,Dropped
11038,1319,293,2024-09-26,Completed
11039,9878,41,2024-11-08,Completed
11040,1984,221,2023-11-15,Dropped
11041,9099,237,2023-12-31,Dropped
11042,2258,35,2024-11-09,Active
11043,6938,231,2021-04-20,Completed
11044,6326,118,2023-10-01,Dropped
11045,5997,107,2023-11-08,Dropped
11046,2291,14,2024-05-21,Completed
11047,4927,2,2021-10-31,Active
11048,1687,195,2022-05-06,Completed
11049,2652,36,2021-03-18,Completed
11050,649,233,2023-12-26,Active
11051,7096,239,2023-05-25,Completed
11052,924,45,2025-01-14,Completed
11053,7478,29,2022-04-03,Dropped
11054,8065,17,2025-01-20,Completed
11055,3957,11,2024-11-26,Completed
11056,1778,122,2022-09-15,Active
11057,452,254,2023-12-03,Active
11058,8092,298,2021-08-26,Dropped
11059,3645,120,2024-09-08,Active
11060,4340,204,2022-02-16,Active
11061,952,207,2024-08-08,Active
11062,3909,264,2024-10-06,Active
11063,3231,146,2021-12-09,Completed
11064,938,260,2021-02-22,Dropped
11065,8160,243,2022-07-06,Dropped
11066,6010,137,2021-06-22,Dropped
11067,2220,117,2021-11-19,Dropped
11068,1318,260,2021-09-02,Completed
11069,1784,20,2022-05-08,Dropped
11070,8085,286,2024-10-13,Completed
11071,9050,287,2024-12-11,Dropped
11072,1395,136,2021-07-02,Active
11073,1600,167,2021-01-25,Completed
11074,3438,54,2024-05-08,Completed
11075,2786,196,2023-02-17,Dropped
11076,9224,192,2022-12-09,Completed
11077,8445,213,2022-06-17,Dropped
11078,5084,184,2021-02-09,Active
11079,9500,235,2024-03-04,Dropped
11080,7684,91,2023-01-05,Completed
11081,1987,3,2024-06-27,Dropped
11082,9921,238,2022-09-17,Dropped
11083,7511,265,2024-06-05,Completed
11084,5460,238,2021-06-13,Completed
11085,3873,227,2021-01-28,Active
11086,2714,233,2023-03-01,Completed
11087,5739,211,2022-06-01,Active
11088,3909,268,2023-09-24,Completed
11089,4424,134,2023-11-18,Completed
11090,2946,77,2022-05-31,Completed
11091,1714,16,2023-10-13,Dropped
11092,4648,75,2022-09-28,Dropped
11093,572,110,2021-12-18,Completed
11094,7576,260,2023-08-03,Dropped
11095,7617,31,2024-10-30,Completed
11096,9019,74,2025-01-04,Completed
11097,4945,300,2022-11-28,Dropped
11098,5013,101,2021-10-16,Completed
11099,3309,76,2023-01-14,Dropped
11100,897,121,2022-04-22,Dropped
11101,6072,267,2023-04-28,Active
11102,1350,150,2024-05-05,Dropped
11103,7070,124,2023-08-11,Completed
11104,930,286,2023-09-16,Active
11105,8586,241,2024-10-15,Active
11106,3823,200,2022-07-05,Dropped
11107,3746,45,2024-04-29,Completed
11108,2355,25,2024-03-09,Dropped
11109,8630,39,2024-08-23,Dropped
11110,5188,66,2023-10-03,Active
11111,6075,74,2022-08-04,Completed
11112,4970,102,2023-07-05,Active
11113,6613,162,2022-12-24,Active
11114,4682,134,2024-08-29,Active
11115,5990,2,2024-06-19,Active
11116,784,10,2024-04-16,Completed
11117,9628,199,2023-10-21,Active
11118,1304,62,2024-10-21,Active
11119,6385,145,2024-05-12,Completed
11120,3310,204,2023-03-06,Dropped
11121,783,21,2025-01-18,Active
11122,4352,264,2022-01-05,Completed
11123,9103,222,2022-07-20,Completed
11124,4947,4,2023-04-30,Active
11125,7475,100,2023-04-26,Active
11126,5571,205,2023-07-16,Dropped
11127,1572,128,2023-06-04,Dropped
11128,3265,295,2024-04-17,Active
11129,4461,246,2023-12-26,Dropped
11130,3826,258,2021-04-25,Active
11131,5144,186,2024-12-24,Completed
11132,4128,69,2021-11-08,Dropped
11133,1956,296,2024-04-21,Active
11134,8725,31,2024-04-21,Completed
11135,9389,36,2025-01-16,Completed
11136,3534,276,2024-03-17,Dropped
11137,1789,287,2021-01-25,Active
11138,685,39,2024-09-28,Completed
11139,2264,66,2024-07-08,Dropped
11140,1639,272,2024-06-18,Active
11141,8728,52,2021-12-22,Active
11142,55,106,2021-01-01,Active
11143,8882,219,2022-10-13,Active
11144,2719,287,2024-10-20,Completed
11145,5128,117,2025-01-03,Dropped
11146,3125,51,2021-11-16,Completed
11147,1442,49,2024-07-06,Completed
11148,9107,257,2023-12-17,Dropped
11149,9534,280,2023-12-04,Dropped
11150,9691,110,2022-05-22,Active
11151,4058,285,2023-06-10,Completed
11152,3425,133,2024-06-23,Active
11153,8504,119,2024-08-20,Active
11154,1850,139,2024-05-21,Dropped
11155,8645,181,2022-11-09,Completed
11156,1626,166,2021-06-27,Dropped
11157,7245,55,2022-04-08,Completed
11158,678,286,2023-11-29,Dropped
11159,8489,210,2024-05-25,Dropped
11160,2792,19,2022-01-14,Dropped
11161,7751,177,2021-01-20,Dropped
11162,5304,109,2022-03-06,Dropped
